Date,Time,S&P,Dow_Jones,NASDAQ,Skype（Microsoft）,Cisco,Facebook,Trading_Volume,Prev_Avg_Price,True_Price
4/18/19,4/18/19 11:30,2897.48,26503.69,7972.08,120.46,54.51,177.82,6786527,65,62.55
4/18/19,4/18/19 12:30,2904.74,26564.22,7993.3,120.8,54.66,178.05,3991540,62.55,64.87
4/18/19,4/18/19 13:30,2905.3,26570.32,7990.27,121.29,54.65,178.36,1504239,64.75,63.15
4/18/19,4/18/19 14:30,2906.31,26585.46,7997.15,121.6,54.64,178.35,1098866,63.15,63.11
4/18/19,4/18/19 15:30,2906.38,26586.35,7995.29,121.68,54.65,178.18,913495,63.11,63.07
4/18/19,4/18/19 16:00,2905.03,26559.54,7998.06,121.76,54.7,178.28,11469992,63.07,62
4/22/19,4/22/19 10:30,2903,26498.73,7991.06,122.18,54.71,179.45,1472823,62,61.18
4/22/19,4/22/19 11:30,2905.47,26537.89,8001.68,122.35,54.85,180.63,655552,61.18,63.6
4/22/19,4/22/19 12:30,2906.17,26534.92,8003.43,122.06,54.76,180.78,1122104,63.6,66.74
4/22/19,4/22/19 13:30,2905.53,26514.59,8003.17,121.79,54.82,180.4,709726,66.8,65.36
4/22/19,4/22/19 14:30,2905.91,26515.95,8009.45,122.04,54.87,180.97,746589,65.36,68.2
4/22/19,4/22/19 15:30,2905.89,26510.78,8007.02,122,54.8,180.96,485807,68.2,66.33
4/22/19,4/22/19 16:00,2907.97,26511.05,8015.27,122.14,54.64,181.44,4731202,66.42,65.7
4/23/19,4/23/19 10:30,2919.14,26571.38,8070.3,123.16,54.75,182.8,1002506,65.7,70.16
4/23/19,4/23/19 11:30,2928.55,26621.52,8098.55,123.17,54.75,183.54,896386,70.16,71.32
4/23/19,4/23/19 12:30,2933.26,26675.99,8110.18,123.22,54.77,183.19,471018,71.31,70.5
4/23/19,4/23/19 13:30,2933.09,26669.24,8115.04,123.31,54.79,183.54,346897,70.61,70.7
4/23/19,4/23/19 14:30,2933.82,26649.84,8120.27,123.41,54.72,184.03,269346,70.68,70.98
4/23/19,4/23/19 15:30,2932.77,26635.51,8122.28,123.82,54.86,184.06,235088,70.98,71.2
4/23/19,4/23/19 16:00,2933.68,26656.39,8120.82,123.8,54.98,183.78,3537512,71.2,69
4/24/19,4/24/19 10:30,2933.23,26660.9,8118.45,123.5,55.25,183.37,640014,69,67.52
4/24/19,4/24/19 11:30,2934.59,26648.52,8133.59,123.37,55.26,183.86,608221,67.52,65.19
4/24/19,4/24/19 12:30,2932.32,26643.73,8122.91,123.41,55.09,183.03,369581,65.12,65.29
4/24/19,4/24/19 13:30,2929.69,26614.5,8114.57,123.51,55.2,182.39,212772,65.29,64.72
4/24/19,4/24/19 14:30,2929.55,26605.53,8112.32,123.43,55.24,182.66,240872,64.71,64.96
4/24/19,4/24/19 15:30,2933.12,26637.51,8120.11,123.79,55.33,182.67,245620,64.96,64.15
4/24/19,4/24/19 16:00,2927.26,26597.05,8102.02,123.38,55.17,182.58,2634741,64.15,63.2
4/25/19,4/25/19 10:30,2915.43,26335.19,8091.88,127.9,54.39,194.49,331718,63.2,63.37
4/25/19,4/25/19 11:30,2929.03,26448.27,8126.22,128.2,54.59,194.28,218775,63.37,65.4
4/25/19,4/25/19 12:30,2928.02,26464.38,8118.94,127.93,54.52,194.04,162323,65.35,64.9
4/25/19,4/25/19 13:30,2930.64,26501.82,8126,127.46,54.54,193,179848,64.9,64.7
4/25/19,4/25/19 14:30,2931.77,26521.25,8133.94,127.91,54.66,194.36,400823,64.82,66.31
4/25/19,4/25/19 15:30,2930.8,26501.15,8128.33,127.81,54.73,193.88,242140,66.36,65.45
4/25/19,4/25/19 16:00,2926.17,26462.08,8118.68,127.46,54.63,193.26,2313280,65.45,65
4/26/19,4/26/19 10:30,2925.89,26455.83,8091.75,127.69,54.48,191.27,179537,65,64.21
4/26/19,4/26/19 11:30,2931.22,26490.35,8113.71,127.89,54.53,191.97,110006,64.21,64.84
4/26/19,4/26/19 12:30,2930.7,26489.04,8115.4,128.19,54.44,191.79,134187,64.84,65.38
4/26/19,4/26/19 13:30,2929.94,26480.84,8112.73,127.96,54.17,191.02,196912,65.39,66.24
4/26/19,4/26/19 14:30,2931.56,26483.15,8122.7,128.06,54.09,191.05,52935,66.24,66.35
4/26/19,4/26/19 15:30,2933.77,26485.67,8130.36,127.93,54.13,190.94,89994,66.37,65.57
4/26/19,4/26/19 16:00,2939.88,26543.33,8146.4,128.19,54.2,191.49,762704,65.57,66.22
4/29/19,4/29/19 10:30,2943.29,26562.96,8156.62,128.03,54.42,193.46,240600,66.22,65.67
4/29/19,4/29/19 11:30,2943.25,26541.24,8159.69,127.94,54.32,194.05,129808,65.67,66.95
4/29/19,4/29/19 12:30,2947.42,26577.68,8165.16,128.08,54.42,194.48,106010,66.95,66.13
4/29/19,4/29/19 13:30,2947.28,26572.01,8166.98,128.19,54.39,194.79,124578,66.15,66.54
4/29/19,4/29/19 14:30,2948.04,26594.43,8173.07,128.29,54.49,194.89,106840,66.54,67.08
4/29/19,4/29/19 15:30,2945.55,26579.31,8164.7,128.28,54.42,194.38,174135,67.08,67.68
4/29/19,4/29/19 16:00,2943.02,26554.39,8161.85,128.08,54.44,194.78,937674,67.68,68.17
4/30/19,4/30/19 10:30,2934.94,26525.94,8094.66,128.34,54.13,194.88,657550,68.17,67.53
4/30/19,4/30/19 11:30,2930.71,26502.27,8064.67,127.95,53.93,194.55,230837,67.64,68.35
4/30/19,4/30/19 12:30,2937.33,26524.62,8095.61,128.48,54.19,195.42,299746,68.4,70.75
4/30/19,4/30/19 13:30,2937.44,26534.68,8086.99,128.42,54.19,193.75,288666,70.75,69.46
4/30/19,4/30/19 14:30,2943.39,26571.26,8107.18,128.61,54.35,193.95,149239,69.28,70.21
4/30/19,4/30/19 15:30,2941.56,26565.67,8097.08,128.56,54.29,192.31,206905,70.21,70.72
4/30/19,4/30/19 16:00,2945.81,26592.5,8095.39,128.89,54.26,193.4,2265980,70.72,72.47
5/1/19,5/1/19 10:30,2946.42,26624.85,8117.98,128.11,54.15,194.52,589934,72.47,72.63
5/1/19,5/1/19 11:30,2949.46,26657.38,8127.58,128.1,54.4,195.88,302734,72.6,73.66
5/1/19,5/1/19 12:30,2945.7,26610.82,8123.31,127.9,54.41,194.64,148017,73.63,74.36
5/1/19,5/1/19 13:30,2946.35,26615.54,8119.67,127.74,54.43,194.02,137593,74.36,74.7
5/1/19,5/1/19 14:30,2951.52,26646.97,8139.43,127.72,54.49,195.28,148096,74.7,74.7
5/1/19,5/1/19 15:30,2936.51,26529.97,8087.87,126.95,54.11,194.17,355134,74.7,75.44
5/1/19,5/1/19 16:00,2923.73,26430.14,8049.64,126.21,53.91,193.03,1620392,75.44,72.76
5/2/19,5/2/19 10:30,2928.2,26428.65,8075.05,125.77,54.03,192.62,433592,72.76,72.06
5/2/19,5/2/19 11:30,2911.67,26275.44,8023.39,125.11,53.63,191.73,225134,72.02,70.75
5/2/19,5/2/19 12:30,2907.62,26220.66,8004.27,124.58,53.34,190.76,181468,70.76,71.14
5/2/19,5/2/19 13:30,2915.34,26278.13,8027.46,124.61,53.44,191.47,68518,71.14,71.35
5/2/19,5/2/19 14:30,2917.21,26300.98,8031.91,124.85,53.37,191.96,53312,71.35,71.9
5/2/19,5/2/19 15:30,2915.78,26287.2,8031.97,124.83,53.3,191.84,260155,71.9,75.58
5/2/19,5/2/19 16:00,2917.51,26307.79,8036.77,124.56,53.28,192.53,1298418,75.58,75.5
5/3/19,5/3/19 10:30,2933.59,26396.93,8118.59,126.37,52.8,195.23,560060,75.5,77.57
5/3/19,5/3/19 11:30,2938.27,26438.09,8127.86,126.89,52.85,195.11,195795,77.57,78.32
5/3/19,5/3/19 12:30,2944.31,26520.74,8142.91,127,53.02,195.69,314318,78.32,79.5
5/3/19,5/3/19 13:30,2946.31,26516.32,8154.29,127.46,53.1,195.97,160148,79.5,78.97
5/3/19,5/3/19 14:30,2945.22,26514.12,8152.13,127.32,53.08,195.29,109375,78.97,78.8
5/3/19,5/3/19 15:30,2943.73,26507.67,8149.33,127.08,53.17,195,80046,78.8,78.7
5/3/19,5/3/19 16:00,2945.62,26504.74,8164,127.22,53.28,195.47,1166763,78.7,79.18
5/6/19,5/6/19 10:30,2915.05,26234.18,8068.02,126.03,52.61,193.46,653042,79.18,79.34
5/6/19,5/6/19 11:30,2923.94,26332.3,8098.93,126.29,52.84,193.09,175761,79.34,79.28
5/6/19,5/6/19 12:30,2917.4,26276.98,8073.6,125.83,52.71,192.44,70915,79.3,79.53
5/6/19,5/6/19 13:30,2921.31,26299.92,8084.97,126.12,52.82,192.96,113199,79.59,79
5/6/19,5/6/19 14:30,2925.83,26353.07,8097.61,126.33,52.84,193.3,69069,79,78.77
5/6/19,5/6/19 15:30,2933.91,26443.01,8124.43,126.46,53.02,193.7,91838,78.69,78.21
5/6/19,5/6/19 16:00,2932.47,26438.48,8123.29,126.48,52.94,193.88,862405,78.21,78.24
5/7/19,5/7/19 10:30,2900.37,26168.13,8026.64,124.59,52.19,191.32,237345,78.24,77.02
5/7/19,5/7/19 11:30,2893.13,26076.7,8000.33,124.15,52.02,191.09,231746,77.1,75.62
5/7/19,5/7/19 12:30,2894.27,26067.71,8004.51,124.28,52.17,190.7,133781,75.68,76.6
5/7/19,5/7/19 13:30,2873.89,25899.11,7933.74,123.06,51.63,188.64,128358,76.6,75.32
5/7/19,5/7/19 14:30,2871.51,25874.59,7926.6,123.08,51.58,188.66,123180,75.32,74.65
5/7/19,5/7/19 15:30,2869.39,25842.96,7919.41,122.89,51.52,188.1,107000,74.65,74.65
5/7/19,5/7/19 16:00,2884.05,25965.09,7963.76,123.88,51.84,189.77,1008986,74.65,73.33
5/8/19,5/8/19 10:30,2882.18,25947.27,7955.92,123.72,51.98,189.08,343970,73.33,77.15
5/8/19,5/8/19 11:30,2891.14,26048.15,7987.7,124.15,52.12,189.73,167161,77.15,75.81
5/8/19,5/8/19 12:30,2887.27,26001.13,7968.96,124.07,52.07,190.1,131264,75.89,77.02
5/8/19,5/8/19 13:30,2890.42,26041.47,7978.82,124.42,52.2,190.11,140141,77.08,77.91
5/8/19,5/8/19 14:30,2892.79,26082.4,7983.37,124.47,52.2,189.84,151779,77.91,77.9
5/8/19,5/8/19 15:30,2895.97,26108.73,7991.94,124.68,52.28,190.31,107088,77.9,77.77
5/8/19,5/8/19 16:00,2879.43,25967.6,7943.32,123.87,51.86,189.54,1219399,77.77,77.68
5/9/19,5/9/19 10:30,2838.98,25577.43,7801.94,122.21,50.77,187.83,218657,77.68,74.9
5/9/19,5/9/19 11:30,2840.19,25547.04,7818.82,122.33,50.82,187.06,154387,74.9,74.67
5/9/19,5/9/19 12:30,2859.19,25717.22,7880.47,123.19,51.2,188.53,72966,74.67,75.48
5/9/19,5/9/19 13:30,2864.39,25773.25,7898.08,123.24,51.3,188.81,114850,75.43,75.83
5/9/19,5/9/19 14:30,2873.17,25852.01,7920.29,123.58,51.51,189.28,88217,76,76
5/9/19,5/9/19 15:30,2870.88,25825.02,7911.74,123.69,51.45,188.84,99903,76,75
5/9/19,5/9/19 16:00,2870.72,25828.36,7910.59,123.86,51.33,188.65,594853,75,75.21
5/10/19,5/10/19 10:30,2844.85,25615.37,7828.82,123.25,50.86,186.49,193889,75.21,76.13
5/10/19,5/10/19 11:30,2829.04,25506.55,7769.14,122.32,50.42,185.03,155329,76.03,75.18
5/10/19,5/10/19 12:30,2850.44,25656.3,7828.7,123.65,51.01,186.62,175416,75.18,77.61
5/10/19,5/10/19 13:30,2862.53,25767.26,7868.03,124.49,51.35,187.46,103270,77.61,78.19
5/10/19,5/10/19 14:30,2865.75,25814.35,7874.93,124.78,51.4,187.06,85462,78.19,77.78
5/10/19,5/10/19 15:30,2887.26,25988.86,7939.14,126.04,51.86,189.03,102822,77.78,78.98
5/10/19,5/10/19 16:00,2881.4,25942.37,7916.94,125.47,51.75,188.34,736994,79.02,79.63
5/13/19,5/13/19 10:30,2815.48,25385.84,7674.93,122.28,49.89,183.69,506585,79.63,74.26
5/13/19,5/13/19 11:30,2816.64,25373.42,7677.49,122.39,49.85,183.37,335270,74.28,74.25
5/13/19,5/13/19 12:30,2807.42,25287.86,7651.92,121.82,49.7,182.83,184461,74.25,73.03
5/13/19,5/13/19 13:30,2804.39,25249.53,7640.03,121.81,49.63,182.09,288906,73.03,72.41
5/13/19,5/13/19 14:30,2818.75,25367.29,7683.9,122.45,49.98,182.78,148614,72.41,73.48
5/13/19,5/13/19 15:30,2808.89,25292.54,7671.68,121.87,49.73,181.58,96929,73.52,72.94
5/13/19,5/13/19 16:00,2811.88,25324.99,,121.74,49.75,181.54,1304396,72.92,72.54
5/14/19,5/14/19 10:30,2836.03,25509.19,7722.49,123.25,50.72,180.27,433978,72.54,76.19
5/14/19,5/14/19 11:30,2842.22,25601.54,7742.85,123.6,50.77,182.02,203646,76.15,76.04
5/14/19,5/14/19 12:30,2843.84,25609.78,7748.1,123.71,50.55,181.63,102520,76.04,75.17
5/14/19,5/14/19 13:30,2851,25672.87,7772.98,123.99,50.73,182.23,72320,75.18,75.35
5/14/19,5/14/19 14:30,2850.35,25663.83,7771.44,123.78,50.68,182.2,87629,75.36,74.67
5/14/19,5/14/19 15:30,2842.68,25608.21,7753.71,123.44,50.65,181.22,94869,74.69,74.66
5/14/19,5/14/19 16:00,2834.41,25532.05,7734.49,123.1,50.45,180.73,946147,74.69,73.14
5/15/19,5/15/19 10:30,2842.38,25547.77,7756.45,124.43,51.06,184.83,213014,73.14,75.24
5/15/19,5/15/19 11:30,2851.32,25646.59,7816.87,125,51.12,185.93,184967,75.24,74.49
5/15/19,5/15/19 12:30,2850.38,25640.96,7808.37,124.49,50.73,185.51,106982,74.5,75.28
5/15/19,5/15/19 13:30,2850.34,25637.52,7812.73,124.88,50.77,186.46,195612,75.28,76.06
5/15/19,5/15/19 14:30,2856.34,25696.92,7834.2,125.3,50.77,186.87,303947,76.12,77.31
5/15/19,5/15/19 15:30,2858.46,25723.43,7838.41,125.11,50.81,186.47,256689,77.31,79.33
5/15/19,5/15/19 16:00,2850.96,25648.02,7822.15,124.83,50.86,186.27,1161110,79.31,79.76
5/16/19,5/16/19 10:30,2883.21,25874.61,7920.7,127.91,53.82,187.55,833656,79.76,86.44
5/16/19,5/16/19 11:30,2885.76,25902.13,7923.74,127.79,54.05,187.17,370216,86.4,85.8
5/16/19,5/16/19 12:30,2888.86,25934.02,7937.1,127.96,54.38,188.26,298101,85.75,86.88
5/16/19,5/16/19 13:30,2885.02,25911.22,7921.09,127.75,54.45,187.49,301629,86.88,84.45
5/16/19,5/16/19 14:30,2886.61,25927.6,7922.63,127.87,54.68,187.23,187785,84.45,84.02
5/16/19,5/16/19 15:30,2876.54,25861.96,7895.34,127.33,54.41,186.79,465436,84.02,83.14
5/16/19,5/16/19 16:00,2876.32,25862.68,7898.05,127.72,54.24,186.99,2102171,83.14,83.4
5/17/19,5/17/19 10:30,2868.64,25818.37,7868.62,127.84,54.77,186.67,413632,83.4,86.75
5/17/19,5/17/19 11:30,2880.73,25920.21,7897.53,128.82,54.92,187.03,310162,86.75,87.19
5/17/19,5/17/19 12:30,2869.55,25846.46,7857.37,127.77,54.7,186.4,229298,87.18,87.59
5/17/19,5/17/19 13:30,2872.48,25872.96,7864.12,127.68,54.8,186.05,185794,87.59,88.54
5/17/19,5/17/19 14:30,2873.12,25878.65,7867.15,127.92,55.1,186.29,148747,88.52,88.79
5/17/19,5/17/19 15:30,2862.42,25780.13,7829.85,127.12,54.67,185.45,300444,88.79,88.64
5/17/19,5/17/19 16:00,2859.52,25764,7816.29,126.87,54.65,185.3,1848009,88.64,89.98
5/20/19,5/20/19 10:30,2848.53,25715.16,7725.61,126.08,54.37,183.61,739710,89.98,85.96
5/20/19,5/20/19 11:30,2848.9,25703.82,7729.07,125.97,54.43,183.24,293574,85.96,84.75
5/20/19,5/20/19 12:30,2847.31,25709.9,7731.95,125.76,54.32,182.92,226314,84.75,86.83
5/20/19,5/20/19 13:30,2845.17,25706.42,7723.92,125.48,54.29,182.86,131556,86.83,86.09
5/20/19,5/20/19 14:30,2841.66,25681.03,7712.57,125.07,54.31,183,128919,86.09,85.45
5/20/19,5/20/19 15:30,2837.07,25649.74,7699.9,125.04,54.38,182.74,226555,85.37,84.88
5/20/19,5/20/19 16:00,2840.23,25679.9,7702.38,125.03,54.32,182.72,1912580,84.88,84.67
5/21/19,5/21/19 10:30,2858.45,25813.69,7766.94,125.7,54.61,184.11,385278,84.67,86.64
5/21/19,5/21/19 11:30,2863.65,25808.78,7790.21,125.95,54.55,184.99,245101,86.64,88.64
5/21/19,5/21/19 12:30,2863.45,25817.72,7786.95,125.74,54.65,185.33,219152,88.7,89.49
5/21/19,5/21/19 13:30,2864.31,25840.78,7786.17,125.67,54.8,184.96,186217,89.49,88
5/21/19,5/21/19 14:30,2868.1,25866.61,7803.07,126.05,54.91,185.22,119383,88.02,87.3
5/21/19,5/21/19 15:30,2867.14,25882.06,7793.25,125.92,54.79,185.06,202279,87.3,85.6
5/21/19,5/21/19 16:00,2864.36,25877.33,7785.72,125.71,54.82,184.82,1218614,85.6,85.44
5/22/19,5/22/19 10:30,2861.5,25853.37,7777.02,126.38,54.41,186.59,354335,85.44,85.29
5/22/19,5/22/19 11:30,2861.64,25839.69,7772.77,126.43,54.46,186.09,85115,85.11,84.8
5/22/19,5/22/19 12:30,2856.31,25789.17,7756.57,126.37,54.27,185.56,49428,84.8,84.13
5/22/19,5/22/19 13:30,2853.79,25780.09,7744.57,126.2,54.19,185.25,73676,84.11,83.64
5/22/19,5/22/19 14:30,2859.06,25808.24,7763.59,126.7,54.18,185.97,45492,83.64,83.73
5/22/19,5/22/19 15:30,2859.51,25803.08,7763.71,126.88,54.18,186.25,137683,83.58,82.7
5/22/19,5/22/19 16:00,2856.27,25776.61,7750.84,126.47,54.01,185.32,845982,82.67,82.43
5/23/19,5/23/19 10:30,2820.73,25429.06,7639.53,124.73,52.99,182.41,559301,82.43,78.94
5/23/19,5/23/19 11:30,2820.96,25434.16,7641.71,124.48,52.88,182.52,243812,78.94,79.29
5/23/19,5/23/19 12:30,2814.38,25396.1,7608.36,123.96,52.52,181.15,282095,79.29,78.49
5/23/19,5/23/19 13:30,2812.79,25381.29,7609.55,124.32,52.51,181.3,133835,78.49,78.74
5/23/19,5/23/19 14:30,2809.17,25357.17,7595.27,124.2,52.42,179.79,61454,78.74,78.65
5/23/19,5/23/19 15:30,2820.02,25459.21,7627.24,124.87,52.7,181.11,116038,78.64,78.8
5/23/19,5/23/19 16:00,2822.24,25490.47,7628.28,124.99,52.56,180.87,1453724,78.93,78.76
5/24/19,5/24/19 10:30,2829.91,25567.91,7662.4,125.33,52.55,182.33,348326,78.76,78.18
5/24/19,5/24/19 11:30,2823.32,25532.38,7639.57,125.22,52.59,181.97,383964,78.18,75.17
5/24/19,5/24/19 12:30,2829.8,25572.67,7657.84,125.56,52.82,182.44,190967,75.17,75.83
5/24/19,5/24/19 13:30,2830.38,25588.64,7653.98,125.43,52.81,182.39,128384,75.83,75.83
5/24/19,5/24/19 14:30,2828.74,25581.75,7648.39,125.46,52.84,181.89,123110,75.83,75.88
5/24/19,5/24/19 15:30,2829.3,25600.31,7646,125.25,52.8,181.49,85094,75.88,76.07
5/24/19,5/24/19 16:00,2826.06,25585.69,7637.01,125.05,52.73,181.06,1677192,76.13,76.25
5/28/19,5/28/19 10:30,2832.71,25656.28,7661.46,126.01,53.14,183.71,355081,76.25,78.2
5/28/19,5/28/19 11:30,2825.73,25582.54,7650.54,125.91,53.02,183.33,120636,78.2,77.89
5/28/19,5/28/19 12:30,2832.72,25633.68,7676.84,126.41,53.1,184.59,86769,77.89,78.43
5/28/19,5/28/19 13:30,2825.48,25583.71,7655.89,125.94,52.94,184.16,91714,78.43,78.3
5/28/19,5/28/19 14:30,2819.3,25521.4,7643.08,125.77,52.91,183.73,75069,78.27,78.49
5/28/19,5/28/19 15:30,2810.96,25448.2,7619.47,125.42,52.6,183.28,96967,78.51,77.89
5/28/19,5/28/19 16:00,2802.31,25347.77,7607.35,124.97,52.3,184.31,812358,77.89,77.77
5/29/19,5/29/19 10:30,2791.4,25211.17,7578.65,124.16,51.9,183.59,281478,77.77,75.47
5/29/19,5/29/19 11:30,2777.54,25067.51,7534.35,123.65,51.74,181.85,135130,75.48,75.8
5/29/19,5/29/19 12:30,2776.34,25031.78,7534.21,123.27,51.63,182.31,107425,75.8,77.71
5/29/19,5/29/19 13:30,2780.62,25072.55,7548.49,123.7,51.67,182.27,106447,77.67,76.61
5/29/19,5/29/19 14:30,2778.81,25063.01,7545.98,123.83,51.62,182.28,84914,76.61,75.94
5/29/19,5/29/19 15:30,2776.16,25057.74,7533.46,123.52,51.37,181.93,70268,75.94,74.89
5/29/19,5/29/19 16:00,2783.02,25126.41,7547.31,123.77,51.58,182.19,722713,74.95,75.77
5/30/19,5/30/19 10:30,2796.43,25201.48,7587.65,124.15,51.98,181.9,248601,75.77,78.36
5/30/19,5/30/19 11:30,2788.75,25149.25,7569.63,124.13,51.98,182.55,81563,78.4,78.3
5/30/19,5/30/19 12:30,2785.94,25146.7,7563.26,124.01,51.95,182.96,62885,78.3,78.67
5/30/19,5/30/19 13:30,2786.82,25153.21,7559.63,124.01,51.91,182.34,193406,78.65,80.6
5/30/19,5/30/19 14:30,2780.77,25104.54,7539.2,123.76,51.82,182.19,255146,80.53,79.76
5/30/19,5/30/19 15:30,2783.58,25112.84,7553.03,124.2,51.93,182.8,177201,79.64,79.37
5/30/19,5/30/19 16:00,2788.87,25169.88,7567.72,124.55,51.96,183.01,972668,79.52,80.42
5/31/19,5/31/19 10:30,2757.64,24895.03,7476.34,122.72,50.73,177.86,276214,80.42,81.75
5/31/19,5/31/19 11:30,2768.42,24973.19,7505.78,122.95,51,178.77,246174,81.77,82.66
5/31/19,5/31/19 12:30,2758.56,24887.24,7475,122.26,50.65,178.11,121059,82.66,82.33
5/31/19,5/31/19 13:30,2761.91,24916.22,7487.24,122.55,50.79,178.91,109111,82.33,81.29
5/31/19,5/31/19 14:30,2754.79,24855.99,7467.59,122.42,50.65,178.36,87659,81.29,79.6
5/31/19,5/31/19 15:30,2753.69,24843.43,7456.36,122.47,50.61,177.46,59804,79.65,79.94
5/31/19,5/31/19 16:00,2752.06,24815.04,7453.15,122.52,50.46,177.47,689279,79.94,79.73
6/3/19,6/3/19 10:30,2758.85,24894.04,7419.52,121.47,50.82,171.38,244946,80,79.5
6/3/19,6/3/19 11:30,2757.37,24885.58,7425.29,121.54,50.93,171.23,66339,79.5,79.81
6/3/19,6/3/19 12:30,2738.7,24757,7347.1,120.06,50.51,163.31,154358,79.81,77.5
6/3/19,6/3/19 13:30,2741.2,24789.61,7342.02,119.64,50.57,162.79,80007,77.55,78.08
6/3/19,6/3/19 14:30,2748.17,24851.7,7357.44,119.48,50.49,165.28,63430,78.08,77.88
6/3/19,6/3/19 15:30,2730.43,24691.39,7296.83,118.06,49.99,162.97,114765,77.88,76.59
6/3/19,6/3/19 16:00,2744.31,24819.78,7333.02,118.71,50.22,164.15,844242,76.59,75.9
6/4/19,6/4/19 10:30,2779.18,25172.55,7440.51,120.89,51.45,162.91,201659,75.9,77.84
6/4/19,6/4/19 11:30,2787.22,25249.89,7479.12,121.33,51.96,164.31,69979,77.81,78.52
6/4/19,6/4/19 12:30,2788.09,25231.43,7475.51,121.13,51.72,165.73,60753,78.54,78.15
6/4/19,6/4/19 13:30,2793.19,25268.2,7494.7,121.57,51.92,167.26,44610,78.26,78.63
6/4/19,6/4/19 14:30,2792.7,25252.09,7493.72,121.25,51.58,168.02,45382,78.63,78.02
6/4/19,6/4/19 15:30,2796.39,25280.99,7506.13,121.48,51.39,167.21,43352,77.99,78.4
6/4/19,6/4/19 16:00,2803.27,25332.18,7527.12,122,51.63,167.5,663382,78.4,78.74
6/5/19,6/5/19 10:30,2805.75,25413.28,7528.77,123.37,52.39,164.94,217972,80.14,77.23
6/5/19,6/5/19 11:30,2815.94,25477.17,7554.01,124.18,52.55,167.52,112334,77.23,77.58
6/5/19,6/5/19 12:30,2815.57,25462.59,7545.89,123.72,52.47,166.93,73463,77.58,77.09
6/5/19,6/5/19 13:30,2821.39,25499.19,7563.91,123.72,52.75,167,53389,77.07,77.54
6/5/19,6/5/19 14:30,2822.18,25514.87,7561.9,124.16,52.73,167.61,50301,77.54,77.4
6/5/19,6/5/19 15:30,2819.42,25481.91,7556.66,124.08,52.79,167.63,143441,77.3,77.38
6/5/19,6/5/19 16:00,2826.15,25539.57,7575.48,124.65,53.1,168.17,641488,77.38,78.04
6/6/19,6/6/19 10:30,2822.81,25519.66,7549.43,124.71,52.65,167.78,205165,78.04,79.27
6/6/19,6/6/19 11:30,2834.76,25640.44,7584.65,125.44,53.03,169.46,182121,79.27,78.31
6/6/19,6/6/19 12:30,2830.26,25604.38,7568.16,125.15,52.95,168.47,168166,78.4,78.96
6/6/19,6/6/19 13:30,2834.15,25631.77,7573.75,125.44,53.09,167.95,131784,78.96,78.55
6/6/19,6/6/19 14:30,2834.62,25629.82,7577.98,125.45,53.1,168.44,128948,78.55,78.5
6/6/19,6/6/19 15:30,2846.43,25735.04,7617.45,126.33,53.49,168.89,214545,78.5,79.41
6/6/19,6/6/19 16:00,2843.49,25720.66,7615.55,126.62,53.44,168.33,1991376,79.41,79.43
6/7/19,6/7/19 10:30,2872.12,25962.47,7717.74,130.02,54.21,172.03,2605324,79.43,95.97
6/7/19,6/7/19 11:30,2876.57,25997.69,7739.95,130.43,54.43,172.48,865231,95.97,93.71
6/7/19,6/7/19 12:30,2878.34,26014.33,7748.84,130.41,54.41,172.32,419965,93.87,95.71
6/7/19,6/7/19 13:30,2877.91,26007.53,7748.22,130.34,54.36,173.2,264042,95.8,94.87
6/7/19,6/7/19 14:30,2878.81,26031.25,7754.66,130.65,54.38,173.61,296084,94.87,95.61
6/7/19,6/7/19 15:30,2878.71,26029.29,7751.52,130.49,54.28,173.58,336614,95.61,95.12
6/7/19,6/7/19 16:00,2873.34,25983.94,7742.1,130.16,54.24,173.35,4601698,95.12,94.05
6/10/19,6/10/19 10:30,2894.8,26146.38,7852.98,132.26,54.71,175.7,1124694,94.05,101.11
6/10/19,6/10/19 11:30,2899.03,26163.11,7875.61,132.4,54.84,177.46,461385,101.26,104.73
6/10/19,6/10/19 12:30,2897.97,26139.05,7867.64,132.14,54.79,176.39,382633,104.73,104.08
6/10/19,6/10/19 13:30,2897.16,26136.34,7861.35,132.18,54.8,175.7,181321,104.08,103.23
6/10/19,6/10/19 14:30,2890.23,26092.7,7835.54,131.84,54.72,175.2,219907,103.23,101.47
6/10/19,6/10/19 15:30,2888.55,26080.58,7831.76,131.46,54.67,175.62,189610,101.5,101.55
6/10/19,6/10/19 16:00,2886.73,26062.68,7823.17,131.35,54.72,174.82,2246585,101.55,102
6/11/19,6/11/19 10:30,2901.49,26178.01,7882.16,131.8,55.63,179.45,1146201,102,94.53
6/11/19,6/11/19 11:30,2892.8,26120.62,7840.48,130.74,55.57,178.81,448653,94.53,92.6
6/11/19,6/11/19 12:30,2884.24,26050.31,7813.63,130.46,55.59,177.73,332702,92.66,94.4
6/11/19,6/11/19 13:30,2880.57,26022.17,7800.91,130.06,55.37,177.32,169315,94.4,95
6/11/19,6/11/19 14:30,2887.91,26060.71,7829.66,130.83,55.42,178.57,198136,95,94.83
6/11/19,6/11/19 15:30,2883.45,26033.34,7819.45,130.58,55.23,177.84,123839,94.83,95.39
6/11/19,6/11/19 16:00,2885.72,26048.51,7822.57,130.86,55.39,178.1,1932727,95.39,94.87
